,label
genb2_1305,2
genb2_1314,2
genb2_1323,2
genb2_1327,2
genb2_1338,2
genb2_1345,2
genb2_1357,2
genb2_1361,2
genb2_1368,2
genb2_1375,2
genb2_1376,2
genb2_1379,2
genb2_1387,2
genb2_1393,2
genb2_1394,2
genb2_1396,2
genb2_1400,2
genb2_1406,2
genb2_1412,2
genb2_1423,2
genb2_1426,2
genb2_1430,2
genb2_1432,2
genb2_1446,2
genb2_1448,2
genb2_1449,2
genb2_1457,2
genb2_1458,2
genb2_1459,2
genb2_1467,2
genb2_1475,2
genb2_1476,2
genb2_1477,2
genb2_1478,2
genb2_1486,2
genb2_1489,2
genb2_1491,2
genb2_1496,2
genb2_1499,2
genb2_1505,2
genb2_1508,2
genb2_1513,2
genb2_1519,2
genb2_1525,2
genb2_1530,2
genb2_1531,2
genb2_1546,2
genb2_1547,2
genb2_1551,2
genb2_1554,2
genb2_1558,2
genb2_1560,2
genb2_1564,2
genb2_1566,2
genb2_1567,2
genb2_1570,2
genb2_1574,2
genb2_1577,2
genb2_1578,2
genb2_1579,2
genb2_1580,2
genb2_1581,2
genb2_1582,2
genb2_1583,2
genb2_1584,2
genb2_1588,2
genb2_1589,2
genb2_1596,2
genb2_1599,2
genb2_1601,2
genb2_1614,2
genb2_1619,2
genb2_1623,2
genb2_1640,2
genb2_1648,2
genb2_1665,2
genb2_1669,2
genb2_1672,2
genb2_1674,2
genb2_1682,2
genb2_1696,2
genb2_1699,2
genb2_1703,2
genb2_1706,2
genb2_1708,2
genb2_1709,2
genb2_1711,2
genb2_1723,2
genb2_1727,2
genb2_1734,2
genb2_1746,2
genb2_1759,2
genb2_1762,2
genb2_1768,2
genb2_1772,2
genb2_1776,2
genb2_1780,2
genb2_1782,2
genb2_1786,2
genb2_1789,2
genb2_1795,2
genb2_1800,2
genb2_1805,2
genb2_1806,2
genb2_1809,2
genb2_1810,2
genb2_1815,2
genb2_1821,2
genb2_1824,2
genb2_1827,2
genb2_1833,2
genb2_1834,2
genb2_1839,2
genb2_1840,2
genb2_1848,2
genb2_1850,2
genb2_1862,2
genb2_1866,2
genb2_1872,2
genb2_1878,2
genb2_1883,2
genb2_1885,2
genb2_1892,2
genb2_1909,2
genb2_1910,2
genb2_1916,2
genb2_1922,2
genb2_1923,2
genb2_1924,2
genb2_1926,2
genb2_1927,2
genb2_1933,2
genb2_1937,2
genb2_1944,2
genb2_1948,2
genb2_1949,2
genb2_1951,2
genb2_1959,2
genb2_1960,2
genb2_1964,2
genb2_1968,2
genb2_1969,2
genb2_1971,2
genb2_1977,2
genb2_1978,2
genb2_1980,2
genb2_1982,2
genb2_1985,2
genb2_1990,2
genb2_1992,2
genb2_1993,2
genb2_1997,2
genb2_2004,2
genb2_2017,2
genb2_2018,2
genb2_2022,2
genb2_2024,2
genb2_2027,2
genb2_2041,2
genb2_2046,2
genb2_2054,2
genb2_2056,2
genb2_2064,2
genb2_2065,2
genb2_2068,2
genb2_2070,2
genb2_2073,2
genb2_2077,2
genb2_2078,2
genb2_2081,2
genb2_2082,2
genb2_2084,2
genb2_2087,2
genb2_2088,2
genb2_2090,2
genb2_2094,2
genb2_2098,2
genb2_2099,2
genb2_2102,2
genb2_2104,2
genb2_2106,2
genb2_2109,2
genb2_2114,2
genb2_2119,2
genb2_2120,2
genb2_2121,2
genb2_2128,2
genb2_2129,2
genb2_2131,2
genb2_2135,2
genb2_2143,2
genb2_2144,2
genb2_2147,2
genb2_2149,2
genb2_2152,2
genb2_2153,2
genb2_2155,2
genb2_2158,2
genb2_2161,2
genb2_2162,2
genb2_2163,2
genb2_2164,2
genb2_2166,2
genb2_2168,2
genb2_2175,2
genb2_2177,2
genb2_2181,2
genb2_2186,2
genb2_2195,2
genb2_2197,2
genb2_2200,2
genb2_2203,2
genb2_2211,2
genb2_2215,2
genb2_2219,2
genb2_2232,2
genb2_2240,2
genb2_2243,2
genb2_2251,2
genb2_2259,2
genb2_2261,2
genb2_2265,2
genb2_2268,2
genb2_2284,2
genb2_2288,2
genb2_2292,2
genb2_2293,2
genb2_2294,2
genb2_2301,2
genb2_2303,2
genb2_2309,2
genb2_2313,2
genb2_2315,2
genb2_2316,2
genb2_2317,2
genb2_2321,2
genb2_2327,2
genb2_2338,2
genb2_2339,2
genb2_2342,2
genb2_2347,2
genb2_2369,2
genb2_2370,2
genb2_2375,2
genb2_2377,2
genb2_2383,2
genb2_2388,2
genb2_2391,2
genb2_2396,2
genb2_2397,2
genb2_2399,2
genb2_2402,2
genb2_2406,2
genb2_2409,2
genb2_2413,2
genb2_2414,2
genb2_2418,2
genb2_2421,2
genb2_2428,2
genb2_2442,2
genb2_2444,2
genb2_2446,2
genb2_2454,2
genb2_2462,2
genb2_2464,2
genb2_2468,2
genb2_2470,2
genb2_2471,2
genb2_2478,2
genb2_2490,2
genb2_2499,2
genb2_2500,2
genb2_2501,2
genb2_2509,2
genb2_2511,2
genb2_2512,2
genb2_2514,2
genb2_2515,2
genb2_2516,2
genb2_2520,2
genb2_2526,2
genb2_2538,2
genb2_2542,2
genb2_2544,2
genb2_2545,2
genb2_2547,2
genb2_2548,2
genb2_2551,2
genb2_2570,2
genb2_2572,2
genb2_2581,2
genb2_2586,2
genb2_2587,2
genb2_2589,2
genb2_2592,2
genb2_2597,2
genb2_2600,2
genb2_2605,2
genb2_2606,2
genb2_2629,2
genb2_2632,2
genb2_2639,2
genb2_2648,2
genb2_2654,2
genb2_2655,2
genb2_2656,2
genb2_2661,2
genb2_2662,2
genb2_2663,2
genb2_2675,2
genb2_2678,2
genb2_2684,2
genb2_2694,2
genb2_2695,2
genb2_2714,2
genb2_2716,2
genb2_2719,2
genb2_2723,2
genb2_2724,2
genb2_2729,2
genb2_2731,2
genb2_2739,2
genb2_2754,2
genb2_2759,2
genb2_2760,2
genb2_2761,2
genb2_2765,2
genb2_2770,2
genb2_2771,2
genb2_2775,2
genb2_2776,2
genb2_2778,2
genb2_2781,2
genb2_2782,2
genb2_2783,2
genb2_2784,2
genb2_2785,2
genb2_2790,2
genb2_2800,2
genb2_2809,2
genb2_2813,2
genb2_2815,2
genb2_2819,2
genb2_2820,2
genb2_2826,2
genb2_2834,2
genb2_2839,2
genb2_2841,2
genb2_2843,2
genb2_2847,2
genb2_2855,2
genb2_2858,2
genb2_2867,2
genb2_2881,2
genb2_2897,2
genb2_2898,2
genb2_2899,2
genb2_2902,2
genb2_2904,2
genb2_2906,2
genb2_2908,2
genb2_2909,2
genb2_2910,2
genb2_2911,2
genb2_2919,2
genb2_2924,2
genb2_2936,2
genb2_2939,2
genb2_2940,2
genb2_2944,2
genb2_2952,2
genb2_2954,2
genb2_2957,2
genb2_2959,2
genb2_2963,2
genb2_2965,2
genb2_2968,2
genb2_2975,2
genb2_2980,2
genb2_2988,2
genb2_2989,2
genb2_2993,2
genb2_2997,2
genb2_3006,2
genb2_3008,2
genb2_3010,2
genb2_3012,2
genb2_3016,2
genb2_3024,2
genb2_3035,2
genb2_3040,2
genb2_3047,2
genb2_3050,2
genb2_3054,2
genb2_3058,2
genb2_3059,2
genb2_3063,2
genb2_3071,2
genb2_3073,2
genb2_3076,2
genb2_3086,2
genb2_3089,2
genb2_3090,2
genb2_3091,2
genb2_3094,2
genb2_3098,2
genb2_3100,2
genb2_3108,2
genb2_3115,2
genb2_3118,2
genb2_3122,2
genb2_3124,2
genb2_3126,2
genb2_3139,2
genb2_3142,2
genb2_3145,2
genb2_3149,2
genb2_3154,2
genb2_3161,2
genb2_3166,2
genb2_3170,2
genb2_3171,2
genb2_3173,2
genb2_3191,2
genb2_3192,2
genb2_3196,2
genb2_3201,2
genb2_3208,2
genb2_3216,2
genb2_3221,2
genb2_3235,2
genb2_3238,2
genb2_3246,2
genb2_3248,2
genb2_3251,2
genb2_3253,2
genb2_3263,2
genb2_3264,2
genb2_3278,2
genb2_3286,2
genb2_3288,2
genb2_3291,2
genb2_3314,2
genb2_3324,2
genb2_3335,2
genb2_3345,2
genb2_3352,2
genb2_3353,2
genb2_3357,2
genb2_3367,2
genb2_3368,2
genb2_3370,2
genb2_3373,2
genb2_3378,2
genb2_3383,2
genb2_3390,2
genb2_3392,2
genb2_3393,2
genb2_3397,2
genb2_3398,2
genb2_3401,2
genb2_3412,2
genb2_3415,2
genb2_3417,2
genb2_3419,2
genb2_3428,2
genb2_3432,2
genb2_3434,2
genb2_3442,2
genb2_3445,2
genb2_3446,2
genb2_3454,2
genb2_3466,2
genb2_3467,2
genb2_3471,2
genb2_3475,2
genb2_3477,2
genb2_3482,2
genb2_3493,2
genb2_3495,2
genb2_3496,2
genb2_3500,2
genb2_3508,2
genb2_3518,2
genb2_3527,2
genb2_3530,2
genb2_3532,2
genb2_3536,2
genb2_3541,2
genb2_3560,2
genb2_3563,2
genb2_3564,2
genb2_3572,2
genb2_3577,2
genb2_3579,2
genb2_3584,2
genb2_3586,2
genb2_3588,2
genb2_3590,2
genb2_3593,2
genb2_3605,2
genb2_3607,2
genb2_3612,2
genb2_3621,2
genb2_3624,2
genb2_3628,2
genb2_3630,2
genb2_3639,2
genb2_3642,2
genb2_3647,2
genb2_3656,2
genb2_3659,2
genb2_3666,2
genb2_3669,2
genb2_3677,2
genb2_3679,2
genb2_3681,2
genb2_3691,2
genb2_3695,2
genb2_3699,2
genb2_3703,2
genb2_3704,2
genb2_3705,2
genb2_3709,2
genb2_3711,2
genb2_3715,2
genb2_3719,2
genb2_3728,2
genb2_3729,2
genb2_3734,2
genb2_3736,2
genb2_3738,2
genb2_3740,2
genb2_3741,2
genb2_3750,2
genb2_3751,2
genb2_3761,2
genb2_3762,2
genb2_3765,2
genb2_3778,2
genb2_3783,2
genb2_3785,2
genb2_3795,2
genb2_3796,2
genb2_3799,2
genb2_3810,2
genb2_3811,2
genb2_3812,2
genb2_3815,2
genb2_3816,2
genb2_3818,2
genb2_3819,2
genb2_3821,2
genb2_3835,2
genb2_3837,2
genb2_3841,2
genb2_3843,2
genb2_3844,2
genb2_3845,2
genb2_3847,2
genb2_3861,2
genb2_3866,2
genb2_3872,2
genb2_3875,2
genb2_3879,2
genb2_3885,2
genb2_3886,2
genb2_3895,2
genb2_3902,2
genb2_3907,2
genb2_3908,2
genb2_3914,2
genb2_3918,2
genb2_3923,2
genb2_3929,2
genb2_3933,2
genb2_3935,2
genb2_3945,2
genb2_3949,2
genb2_3952,2
genb2_3955,2
genb2_3956,2
genb2_3961,2
genb2_3964,2
genb2_3967,2
genb2_3969,2
genb2_3974,2
genb2_3975,2
genb2_3979,2
genb2_3985,2
genb2_3999,2
genb2_4000,2
genb2_4001,2
genb2_4004,2
genb2_4008,2
genb2_4025,2
genb2_4026,2
genb2_4027,2
genb2_4034,2
genb2_4042,2
genb2_4045,2
genb2_4051,2
genb2_4061,2
genb2_4066,2
genb2_4081,2
genb2_4084,2
genb2_4089,2
genb2_4091,2
genb2_4103,2
genb2_4104,2
genb2_4111,2
genb2_4129,2
genb2_4134,2
genb2_4137,2
genb2_4140,2
genb2_4142,2
genb2_4151,2
genb2_4152,2
genb2_4153,2
genb2_4154,2
genb2_4157,2
genb2_4161,2
genb2_4165,2
genb2_4171,2
genb2_4176,2
genb2_4180,2
genb2_4184,2
genb2_4187,2
genb2_4196,2
genb2_4199,2
genb2_4208,2
genb2_4210,2
genb2_4218,2
genb2_4228,2
genb2_4237,2
genb2_4241,2
genb2_4242,2
genb2_4250,2
genb2_4254,2
genb2_4255,2
genb2_4259,2
genb2_4262,2
genb2_4263,2
genb2_4270,2
genb2_4275,2
genb2_4286,2
genb2_4287,2
genb2_4290,2
genb2_4292,2
genb2_4294,2
genb2_4295,2
genb2_4296,2
genb2_4297,2
genb2_4298,2
genb2_4299,2
genb2_4303,2
genb2_4306,2
genb2_4310,2
genb2_4313,2
genb2_4317,2
genb2_4322,2
genb2_4326,2
genb2_4327,2
genb2_4328,2
genb2_4331,2
genb2_4338,2
genb2_4341,2
genb2_4342,2
genb2_4351,2
genb2_4354,2
genb2_4360,2
genb2_4362,2
genb2_4367,2
genb2_4371,2
genb2_4384,2
genb2_4386,2
genb2_4392,2
genb2_4398,2
genb2_4400,2
genb2_4402,2
genb2_4412,2
genb2_4413,2
genb2_4416,2
genb2_4431,2
genb2_4437,2
genb2_4438,2
genb2_4441,2
genb2_4443,2
genb2_4450,2
genb2_4458,2
genb2_4459,2
genb2_4461,2
genb2_4479,2
genb2_4481,2
genb2_4482,2
genb2_4483,2
genb2_4486,2
genb2_4495,2
genb2_4500,2
genb3_1,3
genb3_2,3
genb3_3,3
genb3_5,3
genb3_9,3
genb3_10,3
genb3_12,3
genb3_13,3
genb3_19,3
genb3_20,3
genb3_22,3
genb3_24,3
genb3_25,3
genb3_26,3
genb3_28,3
genb3_32,3
genb3_33,3
genb3_34,3
genb3_36,3
genb3_37,3
genb3_38,3
genb3_40,3
genb3_41,3
genb3_43,3
genb3_46,3
genb3_47,3
genb3_51,3
genb3_52,3
genb3_53,3
genb3_54,3
genb3_55,3
genb3_56,3
genb3_57,3
genb3_60,3
genb3_61,3
genb3_64,3
genb3_65,3
genb3_67,3
genb3_70,3
genb3_71,3
genb3_72,3
genb3_74,3
genb3_79,3
genb3_80,3
genb3_81,3
genb3_83,3
genb3_85,3
genb3_86,3
genb3_87,3
genb3_90,3
genb3_92,3
genb3_93,3
genb3_94,3
genb3_95,3
genb3_97,3
genb3_99,3
genb3_103,3
genb3_105,3
genb3_107,3
genb3_108,3
genb3_109,3
genb3_110,3
genb3_114,3
genb3_116,3
genb3_118,3
genb3_119,3
genb3_123,3
genb3_126,3
genb3_128,3
genb3_129,3
genb3_130,3
genb3_132,3
genb3_133,3
genb3_134,3
genb3_135,3
genb3_136,3
genb3_137,3
genb3_138,3
genb3_139,3
genb3_140,3
genb3_142,3
genb3_143,3
genb3_146,3
genb3_147,3
genb3_149,3
genb3_150,3
genb3_151,3
genb3_153,3
genb3_154,3
genb3_155,3
genb3_158,3
genb3_160,3
genb3_161,3
genb3_165,3
genb3_168,3
genb3_170,3
genb3_171,3
genb3_174,3
genb3_175,3
genb3_177,3
genb3_179,3
genb3_181,3
genb3_182,3
genb3_183,3
genb3_184,3
genb3_186,3
genb3_187,3
genb3_188,3
genb3_189,3
genb3_191,3
genb3_193,3
genb3_194,3
genb3_195,3
genb3_196,3
genb3_197,3
genb3_198,3
genb3_202,3
genb3_204,3
genb3_206,3
genb3_207,3
genb3_208,3
genb3_209,3
genb3_211,3
genb3_212,3
genb3_213,3
genb3_214,3
genb3_215,3
genb3_217,3
genb3_219,3
genb3_220,3
genb3_221,3
genb3_223,3
genb3_229,3
genb3_235,3
genb3_239,3
genb3_240,3
genb3_244,3
genb3_245,3
genb3_246,3
genb3_250,3
genb3_251,3
genb3_253,3
genb3_255,3
genb3_256,3
genb3_257,3
genb3_258,3
genb3_259,3
genb3_263,3
genb3_264,3
genb3_265,3
genb3_270,3
genb3_271,3
genb3_274,3
genb3_275,3
genb3_276,3
genb3_277,3
genb3_279,3
genb3_280,3
genb3_282,3
genb3_284,3
genb3_286,3
genb3_287,3
genb3_292,3
genb3_293,3
genb3_294,3
genb3_295,3
genb3_296,3
genb3_297,3
genb3_299,3
genb3_300,3
genb3_301,3
genb3_305,3
genb3_306,3
genb3_307,3
genb3_308,3
genb3_309,3
genb3_310,3
genb3_313,3
genb3_315,3
genb3_316,3
genb3_317,3
genb3_318,3
genb3_321,3
genb3_322,3
genb3_323,3
genb3_324,3
genb3_328,3
genb3_329,3
genb3_330,3
genb3_331,3
genb3_334,3
genb3_335,3
genb3_336,3
genb3_337,3
genb3_339,3
genb3_340,3
genb3_344,3
genb3_345,3
genb3_346,3
genb3_347,3
genb3_348,3
genb3_349,3
genb3_350,3
genb3_352,3
genb3_353,3
genb3_354,3
genb3_356,3
genb3_357,3
genb3_362,3
genb3_363,3
genb3_364,3
genb3_365,3
genb3_366,3
genb3_367,3
genb3_370,3
genb3_374,3
genb3_376,3
genb3_377,3
genb3_379,3
genb3_382,3
genb3_384,3
genb3_386,3
genb3_387,3
genb3_388,3
genb3_389,3
genb3_390,3
genb3_393,3
genb3_395,3
genb3_397,3
genb3_399,3
genb3_400,3
genb3_403,3
genb3_405,3
genb3_407,3
genb3_408,3
genb3_409,3
genb3_411,3
genb3_412,3
genb3_413,3
genb3_414,3
genb3_416,3
genb3_417,3
genb3_418,3
genb3_419,3
genb3_420,3
genb3_421,3
genb3_422,3
genb3_423,3
genb3_424,3
genb3_427,3
genb3_428,3
genb3_429,3
genb3_430,3
genb3_433,3
genb3_434,3
genb3_435,3
genb3_439,3
genb3_440,3
genb3_441,3
genb3_443,3
genb3_444,3
genb3_445,3
genb3_447,3
genb3_448,3
genb3_449,3
genb3_455,3
genb3_456,3
genb3_459,3
genb3_460,3
genb3_461,3
genb3_462,3
genb3_463,3
genb3_464,3
genb3_465,3
genb3_467,3
genb3_470,3
genb3_471,3
genb3_473,3
genb3_474,3
genb3_475,3
genb3_476,3
genb3_478,3
genb3_480,3
genb3_482,3
genb3_483,3
genb3_484,3
genb3_485,3
genb3_486,3
genb3_487,3
genb3_491,3
genb3_495,3
genb3_498,3
genb3_499,3
genb3_500,3
